datetime,grid_id,value
2018-03-31T08:00:00Z,E5P9N,23.25
2018-03-31T08:00:00Z,FRITQ,25.33333333
2018-03-31T08:00:00Z,H96P6,20.6625
2018-03-31T08:00:00Z,PG3MI,30.11111111
2018-03-31T08:00:00Z,QJHW4,10.9
2018-03-31T08:00:00Z,WT52R,4.96
2018-03-31T08:00:00Z,X5DKW,32.4
2018-03-31T08:00:00Z,ZP1FZ,18.48888889
2018-03-31T08:00:00Z,ZZ8JF,6.8375
2018-03-31T18:30:00Z,6EIL6,152
2018-03-31T18:30:00Z,78V83,132.6666667
2018-03-31T18:30:00Z,7F1D1,86.66666667
2018-03-31T18:30:00Z,8KNI6,78
2018-03-31T18:30:00Z,90S79,127.3333333
2018-03-31T18:30:00Z,A7UCQ,211.6666667
2018-03-31T18:30:00Z,AZJ0Z,164.3333333
2018-03-31T18:30:00Z,D72OT,163.3333333
2018-03-31T18:30:00Z,D7S1G,148.3333333
2018-03-31T18:30:00Z,GVQXS,203.3333333
2018-03-31T18:30:00Z,HM74A,119.6666667
2018-03-31T18:30:00Z,NE7BV,201.3333333
2018-03-31T18:30:00Z,P8JA5,152
2018-03-31T18:30:00Z,S77YN,177.3333333
2018-03-31T18:30:00Z,SZLMT,235
2018-03-31T18:30:00Z,UC74Z,211.6666667
2018-03-31T18:30:00Z,WZNCR,145
2018-03-31T18:30:00Z,YHOPV,161.3333333
2018-04-01T08:00:00Z,3S31A,12.75555556
2018-04-01T08:00:00Z,A2FBI,17.44444444
2018-04-01T08:00:00Z,DJN0F,26.31111111
2018-04-01T08:00:00Z,E5P9N,15.43333333
2018-04-01T08:00:00Z,FRITQ,11.15
2018-04-01T08:00:00Z,H96P6,26.92222222
2018-04-01T08:00:00Z,PG3MI,25.33333333
2018-04-01T08:00:00Z,QJHW4,20.32222222
2018-04-01T08:00:00Z,WT52R,5.366666667
2018-04-01T08:00:00Z,X5DKW,18.25555556
2018-04-01T08:00:00Z,ZP1FZ,23.64444444
2018-04-01T08:00:00Z,ZZ8JF,8.733333333
2018-04-01T18:30:00Z,6EIL6,162.8888889
2018-04-01T18:30:00Z,78V83,118.7777778
2018-04-01T18:30:00Z,7F1D1,90.9
2018-04-01T18:30:00Z,90S79,156.5555556
2018-04-01T18:30:00Z,A7UCQ,194.4444444
2018-04-01T18:30:00Z,AZJ0Z,246.6666667
2018-04-01T18:30:00Z,D72OT,250.2222222
2018-04-01T18:30:00Z,D7S1G,202.8888889
2018-04-01T18:30:00Z,GVQXS,207.875
2018-04-01T18:30:00Z,HM74A,145.1111111
2018-04-01T18:30:00Z,NE7BV,254.2222222
2018-04-01T18:30:00Z,P8JA5,186.3684211
2018-04-01T18:30:00Z,S77YN,191.7777778
2018-04-01T18:30:00Z,SZLMT,276.5555556
2018-04-01T18:30:00Z,UC74Z,194.4444444
2018-04-01T18:30:00Z,WZNCR,156
2018-04-01T18:30:00Z,YHOPV,144.7777778
2018-04-02T08:00:00Z,3S31A,8.58
2018-04-02T08:00:00Z,A2FBI,16.8
2018-04-02T08:00:00Z,DJN0F,17.75333333
2018-04-02T08:00:00Z,E5P9N,12.61333333
2018-04-02T08:00:00Z,FRITQ,11.52857143
2018-04-02T08:00:00Z,H96P6,22.06666667
2018-04-02T08:00:00Z,PG3MI,15.2
2018-04-02T08:00:00Z,QJHW4,21.53333333
2018-04-02T08:00:00Z,WT52R,11.16
2018-04-02T08:00:00Z,X5DKW,16.15333333
2018-04-02T08:00:00Z,ZP1FZ,16.27333333
2018-04-02T08:00:00Z,ZZ8JF,7.393333333
2018-04-02T18:30:00Z,6EIL6,175
2018-04-02T18:30:00Z,78V83,134
2018-04-02T18:30:00Z,7F1D1,104.8888889
2018-04-02T18:30:00Z,90S79,179
2018-04-02T18:30:00Z,A7UCQ,201
2018-04-02T18:30:00Z,AZJ0Z,269
2018-04-02T18:30:00Z,D72OT,283
2018-04-02T18:30:00Z,D7S1G,224
2018-04-02T18:30:00Z,GVQXS,215.4285714
2018-04-02T18:30:00Z,HM74A,145.8
2018-04-02T18:30:00Z,NE7BV,274
2018-04-02T18:30:00Z,P8JA5,198.6666667
2018-04-02T18:30:00Z,S77YN,181
2018-04-02T18:30:00Z,SZLMT,282
2018-04-02T18:30:00Z,UC74Z,201
2018-04-02T18:30:00Z,YHOPV,150
2018-04-03T08:00:00Z,3S31A,12.85
2018-04-03T08:00:00Z,A2FBI,18
2018-04-03T08:00:00Z,DJN0F,25.35
2018-04-03T08:00:00Z,E5P9N,16.96
2018-04-03T08:00:00Z,FRITQ,15.14
2018-04-03T08:00:00Z,H96P6,19.82
2018-04-03T08:00:00Z,PG3MI,16.1
2018-04-03T08:00:00Z,QJHW4,15.96
2018-04-03T08:00:00Z,WT52R,11.23
2018-04-03T08:00:00Z,X5DKW,21.05
2018-04-03T08:00:00Z,ZP1FZ,14.45
2018-04-03T08:00:00Z,ZZ8JF,12.94
2018-04-03T18:30:00Z,7F1D1,103
2018-04-03T18:30:00Z,GVQXS,190.7777778
2018-04-04T08:00:00Z,3S31A,19.28888889
2018-04-04T08:00:00Z,A2FBI,22.875
2018-04-04T08:00:00Z,DJN0F,29.22222222
2018-04-04T08:00:00Z,E5P9N,19.2
2018-04-04T08:00:00Z,FRITQ,17.86666667
2018-04-04T08:00:00Z,H96P6,18.4
2018-04-04T08:00:00Z,PG3MI,23.22222222
2018-04-04T08:00:00Z,QJHW4,17.42222222
2018-04-04T08:00:00Z,WT52R,3.257142857
2018-04-04T08:00:00Z,X5DKW,29.3
2018-04-04T08:00:00Z,ZP1FZ,18.88888889
2018-04-04T08:00:00Z,ZZ8JF,13.93333333
2018-04-04T18:30:00Z,7F1D1,154.3636364
2018-04-04T18:30:00Z,GVQXS,242
2018-04-05T08:00:00Z,3S31A,22.38333333
2018-04-05T08:00:00Z,A2FBI,33.75
2018-04-05T08:00:00Z,DJN0F,41.7625
2018-04-05T08:00:00Z,E5P9N,23.9125
2018-04-05T08:00:00Z,FRITQ,24.2625
2018-04-05T08:00:00Z,H96P6,38.2
2018-04-05T08:00:00Z,PG3MI,40.5
2018-04-05T08:00:00Z,QJHW4,31.075
2018-04-05T08:00:00Z,X5DKW,42.0125
2018-04-05T08:00:00Z,ZP1FZ,30.98333333
2018-04-05T08:00:00Z,ZZ8JF,14.7625
2018-04-05T18:30:00Z,7F1D1,130.4
2018-04-05T18:30:00Z,GVQXS,233
2018-04-06T08:00:00Z,3S31A,11.7
2018-04-06T08:00:00Z,A2FBI,15.8
2018-04-06T08:00:00Z,DJN0F,21.925
2018-04-06T08:00:00Z,E5P9N,14.18461538
2018-04-06T08:00:00Z,FRITQ,10.68461538
2018-04-06T08:00:00Z,H96P6,19.10833333
2018-04-06T08:00:00Z,PG3MI,14.54545455
2018-04-06T08:00:00Z,QJHW4,13.40833333
2018-04-06T08:00:00Z,X5DKW,16.62307692
2018-04-06T08:00:00Z,ZP1FZ,11.08461538
2018-04-06T08:00:00Z,ZZ8JF,9.876923077
2018-04-06T18:30:00Z,6EIL6,90
2018-04-06T18:30:00Z,78V83,57.77777778
2018-04-06T18:30:00Z,7F1D1,86.1
2018-04-06T18:30:00Z,8KNI6,51
2018-04-06T18:30:00Z,90S79,87.11111111
2018-04-06T18:30:00Z,A7UCQ,124
2018-04-06T18:30:00Z,AZJ0Z,108
2018-04-06T18:30:00Z,D72OT,112.25
2018-04-06T18:30:00Z,D7S1G,116.5
2018-04-06T18:30:00Z,GVQXS,134.4736842
2018-04-06T18:30:00Z,HM74A,85.88888889
2018-04-06T18:30:00Z,NE7BV,141.8888889
2018-04-06T18:30:00Z,P8JA5,140.5
2018-04-06T18:30:00Z,S77YN,134.2222222
2018-04-06T18:30:00Z,SZLMT,142.5555556
2018-04-06T18:30:00Z,UC74Z,124
2018-04-06T18:30:00Z,WZNCR,109
2018-04-06T18:30:00Z,YHOPV,82.44444444
2018-04-07T08:00:00Z,3S31A,8.941666667
2018-04-07T08:00:00Z,DJN0F,16.87272727
2018-04-07T08:00:00Z,E5P9N,10.925
2018-04-07T08:00:00Z,FRITQ,11.55833333
2018-04-07T08:00:00Z,H96P6,14.84545455
2018-04-07T08:00:00Z,PG3MI,14
2018-04-07T08:00:00Z,QJHW4,10.13636364
2018-04-07T08:00:00Z,X5DKW,12.18333333
2018-04-07T08:00:00Z,ZP1FZ,10.125
2018-04-07T08:00:00Z,ZZ8JF,7.208333333
2018-04-07T18:30:00Z,6EIL6,87.5
2018-04-07T18:30:00Z,78V83,73.6
2018-04-07T18:30:00Z,7F1D1,51.1
2018-04-07T18:30:00Z,8KNI6,75.8
2018-04-07T18:30:00Z,90S79,84.9
2018-04-07T18:30:00Z,A7UCQ,84.2
2018-04-07T18:30:00Z,AZJ0Z,118.9
2018-04-07T18:30:00Z,D72OT,122.2
2018-04-07T18:30:00Z,D7S1G,98.875
2018-04-07T18:30:00Z,GVQXS,90.7
2018-04-07T18:30:00Z,HM74A,81.7
2018-04-07T18:30:00Z,NE7BV,143
2018-04-07T18:30:00Z,P8JA5,83.52380952
2018-04-07T18:30:00Z,S77YN,89.2
2018-04-07T18:30:00Z,SZLMT,151.6
2018-04-07T18:30:00Z,UC74Z,84.2
2018-04-07T18:30:00Z,WZNCR,93.1
2018-04-07T18:30:00Z,YHOPV,71.1
2018-04-08T08:00:00Z,3S31A,10.86153846
2018-04-08T08:00:00Z,DJN0F,18.26923077
2018-04-08T08:00:00Z,E5P9N,11.64615385
2018-04-08T08:00:00Z,FRITQ,11.5
2018-04-08T08:00:00Z,H96P6,14.94615385
2018-04-08T08:00:00Z,PG3MI,14.46153846
2018-04-08T08:00:00Z,QJHW4,8.723076923
2018-04-08T08:00:00Z,X5DKW,10.44615385
2018-04-08T08:00:00Z,ZP1FZ,9.515384615
2018-04-08T08:00:00Z,ZZ8JF,7.523076923
2018-04-08T18:30:00Z,6EIL6,80.90909091
2018-04-08T18:30:00Z,78V83,68.18181818
2018-04-08T18:30:00Z,7F1D1,51.81818182
2018-04-08T18:30:00Z,8KNI6,74.54545455
2018-04-08T18:30:00Z,90S79,76.63636364
2018-04-08T18:30:00Z,A7UCQ,78.54545455
2018-04-08T18:30:00Z,AZJ0Z,115.4545455
2018-04-08T18:30:00Z,D72OT,112.1818182
2018-04-08T18:30:00Z,GVQXS,90.86363636
2018-04-08T18:30:00Z,HM74A,73.45454545
2018-04-08T18:30:00Z,P8JA5,82.45454545
2018-04-08T18:30:00Z,S77YN,94.3
2018-04-08T18:30:00Z,SZLMT,130.2727273
2018-04-08T18:30:00Z,UC74Z,78.54545455
2018-04-08T18:30:00Z,WZNCR,90.63636364
2018-04-08T18:30:00Z,YHOPV,52
2018-04-09T08:00:00Z,3S31A,18.11111111
2018-04-09T08:00:00Z,DJN0F,13.88888889
2018-04-09T08:00:00Z,E5P9N,14.6
2018-04-09T08:00:00Z,FRITQ,18.45
2018-04-09T08:00:00Z,H96P6,13.98888889
2018-04-09T08:00:00Z,PG3MI,17.11111111
2018-04-09T08:00:00Z,QJHW4,9.766666667
2018-04-09T08:00:00Z,X5DKW,22.58888889
2018-04-09T08:00:00Z,ZP1FZ,6.977777778
2018-04-09T08:00:00Z,ZZ8JF,8.666666667
2018-04-10T08:00:00Z,3S31A,14.2
2018-04-10T08:00:00Z,A2FBI,5.5
2018-04-10T08:00:00Z,DJN0F,15.45
2018-04-10T08:00:00Z,E5P9N,12.125
2018-04-10T08:00:00Z,FRITQ,10.46666667
2018-04-10T08:00:00Z,H96P6,15.675
2018-04-10T08:00:00Z,PG3MI,21.25
2018-04-10T08:00:00Z,QJHW4,12.2
2018-04-10T08:00:00Z,X5DKW,14.625
2018-04-10T08:00:00Z,ZP1FZ,10.225
2018-04-10T08:00:00Z,ZZ8JF,4.85
2018-04-11T08:00:00Z,3S31A,12.96666667
2018-04-11T08:00:00Z,A2FBI,13.25
2018-04-11T08:00:00Z,DJN0F,15.44166667
2018-04-11T08:00:00Z,E5P9N,14.79166667
2018-04-11T08:00:00Z,FRITQ,11.06666667
2018-04-11T08:00:00Z,H96P6,17.75833333
2018-04-11T08:00:00Z,PG3MI,16.58333333
2018-04-11T08:00:00Z,QJHW4,10.07272727
2018-04-11T08:00:00Z,X5DKW,18.425
2018-04-11T08:00:00Z,ZP1FZ,7.833333333
2018-04-11T08:00:00Z,ZZ8JF,5.316666667
2018-04-12T08:00:00Z,3S31A,8.571428571
2018-04-12T08:00:00Z,A2FBI,8.571428571
2018-04-12T08:00:00Z,DJN0F,8.033333333
2018-04-12T08:00:00Z,E5P9N,7.8
2018-04-12T08:00:00Z,FRITQ,8.914285714
2018-04-12T08:00:00Z,H96P6,9.157142857
2018-04-12T08:00:00Z,PG3MI,7
2018-04-12T08:00:00Z,QJHW4,6.985714286
2018-04-12T08:00:00Z,WT52R,3.766666667
2018-04-12T08:00:00Z,X5DKW,10.52857143
2018-04-12T08:00:00Z,ZP1FZ,5.15
2018-04-12T08:00:00Z,ZZ8JF,2.816666667
2018-04-13T08:00:00Z,3S31A,8.790909091
2018-04-13T08:00:00Z,A2FBI,6.545454545
2018-04-13T08:00:00Z,DJN0F,7.745454545
2018-04-13T08:00:00Z,E5P9N,7.027272727
2018-04-13T08:00:00Z,FRITQ,8.433333333
2018-04-13T08:00:00Z,H96P6,9.9
2018-04-13T08:00:00Z,PG3MI,7.727272727
2018-04-13T08:00:00Z,QJHW4,5.71
2018-04-13T08:00:00Z,WT52R,5.475
2018-04-13T08:00:00Z,X5DKW,13.2
2018-04-13T08:00:00Z,ZP1FZ,6.433333333
2018-04-13T08:00:00Z,ZZ8JF,2.566666667
2018-04-14T08:00:00Z,3S31A,10
2018-04-14T08:00:00Z,A2FBI,10.66666667
2018-04-14T08:00:00Z,DJN0F,11.43333333
2018-04-14T08:00:00Z,E5P9N,12.23333333
2018-04-14T08:00:00Z,FRITQ,18.2
2018-04-14T08:00:00Z,H96P6,13.93333333
2018-04-14T08:00:00Z,PG3MI,9.666666667
2018-04-14T08:00:00Z,QJHW4,8.166666667
2018-04-14T08:00:00Z,X5DKW,16.53333333
2018-04-14T08:00:00Z,ZP1FZ,8.3
2018-04-14T08:00:00Z,ZZ8JF,5.333333333
2018-04-15T08:00:00Z,3S31A,13.74545455
2018-04-15T08:00:00Z,A2FBI,11.7
2018-04-15T08:00:00Z,DJN0F,14.8
2018-04-15T08:00:00Z,E5P9N,14.74
2018-04-15T08:00:00Z,FRITQ,16.51818182
2018-04-15T08:00:00Z,H96P6,14.97
2018-04-15T08:00:00Z,PG3MI,16.5
2018-04-15T08:00:00Z,QJHW4,8.41
2018-04-15T08:00:00Z,X5DKW,15.42727273
2018-04-15T08:00:00Z,ZP1FZ,11.57
2018-04-15T08:00:00Z,ZZ8JF,5.23
2018-04-15T18:30:00Z,GVQXS,98.93
2018-04-16T08:00:00Z,3S31A,6.826666667
2018-04-16T08:00:00Z,A2FBI,10.8
2018-04-16T08:00:00Z,DJN0F,11.83333333
2018-04-16T08:00:00Z,E5P9N,9.606666667
2018-04-16T08:00:00Z,FRITQ,7.142857143
2018-04-16T08:00:00Z,H96P6,15.18666667
2018-04-16T08:00:00Z,PG3MI,10.73333333
2018-04-16T08:00:00Z,QJHW4,10.65333333
2018-04-16T08:00:00Z,X5DKW,11.6
2018-04-16T08:00:00Z,ZP1FZ,8.506666667
2018-04-16T08:00:00Z,ZZ8JF,9.230769231
2018-04-16T18:30:00Z,GVQXS,107.644
2018-04-17T08:00:00Z,3S31A,4.738461538
2018-04-17T08:00:00Z,A2FBI,6.5
2018-04-17T08:00:00Z,DJN0F,9.633333333
2018-04-17T08:00:00Z,E5P9N,5.841666667
2018-04-17T08:00:00Z,FRITQ,9.46
2018-04-17T08:00:00Z,H96P6,9.316666667
2018-04-17T08:00:00Z,PG3MI,6.461538462
2018-04-17T08:00:00Z,QJHW4,4.025
2018-04-17T08:00:00Z,WT52R,2.6
2018-04-17T08:00:00Z,ZP1FZ,7.772727273
2018-04-17T08:00:00Z,ZZ8JF,3.925
2018-04-17T18:30:00Z,GVQXS,99.5125
2018-04-18T08:00:00Z,3S31A,8.126666667
2018-04-18T08:00:00Z,A2FBI,6.333333333
2018-04-18T08:00:00Z,DJN0F,7.166666667
2018-04-18T08:00:00Z,E5P9N,9.533333333
2018-04-18T08:00:00Z,FRITQ,12.04166667
2018-04-18T08:00:00Z,H96P6,10.64666667
2018-04-18T08:00:00Z,PG3MI,8.8
2018-04-18T08:00:00Z,QJHW4,9.573333333
2018-04-18T08:00:00Z,WT52R,4.628571429
2018-04-18T08:00:00Z,ZP1FZ,5.330769231
2018-04-18T08:00:00Z,ZZ8JF,4.466666667
2018-04-18T18:30:00Z,GVQXS,101.0684211
2018-04-19T08:00:00Z,3S31A,5.7
2018-04-19T08:00:00Z,A2FBI,5.5
2018-04-19T08:00:00Z,DJN0F,10.05
2018-04-19T08:00:00Z,E5P9N,6.075
2018-04-19T08:00:00Z,FRITQ,8.45
2018-04-19T08:00:00Z,H96P6,11.05
2018-04-19T08:00:00Z,PG3MI,8.75
2018-04-19T08:00:00Z,QJHW4,7.95
2018-04-19T08:00:00Z,WT52R,7.725
2018-04-19T08:00:00Z,ZP1FZ,6.8
2018-04-19T08:00:00Z,ZZ8JF,8.9
2018-04-19T18:30:00Z,GVQXS,157.2166667
2018-04-20T08:00:00Z,3S31A,12.75
2018-04-20T08:00:00Z,A2FBI,13.16666667
2018-04-20T08:00:00Z,DJN0F,10.66666667
2018-04-20T08:00:00Z,E5P9N,10.12
2018-04-20T08:00:00Z,H96P6,16.45
2018-04-20T08:00:00Z,PG3MI,12.66666667
2018-04-20T08:00:00Z,WT52R,9.716666667
2018-04-20T08:00:00Z,ZP1FZ,8.166666667
2018-04-20T08:00:00Z,ZZ8JF,10.58333333
2018-04-21T08:00:00Z,3S31A,17.33333333
2018-04-21T08:00:00Z,A2FBI,16.33333333
2018-04-21T08:00:00Z,DJN0F,11.3
2018-04-21T08:00:00Z,E5P9N,12.96666667
2018-04-21T08:00:00Z,FRITQ,21.65
2018-04-21T08:00:00Z,H96P6,15.76666667
2018-04-21T08:00:00Z,PG3MI,18.66666667
2018-04-21T08:00:00Z,WT52R,9.766666667
2018-04-21T08:00:00Z,ZP1FZ,16.66666667
2018-04-21T08:00:00Z,ZZ8JF,12.16666667
2018-04-22T08:00:00Z,3S31A,16.86
2018-04-22T08:00:00Z,A2FBI,13
2018-04-22T08:00:00Z,DJN0F,14.06
2018-04-22T08:00:00Z,E5P9N,15.14
2018-04-22T08:00:00Z,FRITQ,14.43333333
2018-04-22T08:00:00Z,H96P6,19.44
2018-04-22T08:00:00Z,PG3MI,24.6
2018-04-22T08:00:00Z,WT52R,7.98
2018-04-22T08:00:00Z,ZP1FZ,9.22
2018-04-22T08:00:00Z,ZZ8JF,14.92
2018-04-23T08:00:00Z,3S31A,18.91428571
2018-04-23T08:00:00Z,A2FBI,15.85714286
2018-04-23T08:00:00Z,DJN0F,19.82857143
2018-04-23T08:00:00Z,E5P9N,16
2018-04-23T08:00:00Z,FRITQ,20
2018-04-23T08:00:00Z,H96P6,22.61428571
2018-04-23T08:00:00Z,PG3MI,31.14285714
2018-04-23T08:00:00Z,WT52R,9.185714286
2018-04-23T08:00:00Z,ZP1FZ,20.6
2018-04-23T08:00:00Z,ZZ8JF,9.071428571
2018-04-24T08:00:00Z,3S31A,18.875
2018-04-24T08:00:00Z,A2FBI,26.66666667
2018-04-24T08:00:00Z,DJN0F,27.95
2018-04-24T08:00:00Z,E5P9N,21.975
2018-04-24T08:00:00Z,FRITQ,20.7
2018-04-24T08:00:00Z,H96P6,25.975
2018-04-24T08:00:00Z,PG3MI,40
2018-04-24T08:00:00Z,WT52R,9.025
2018-04-24T08:00:00Z,ZP1FZ,22.225
2018-04-24T08:00:00Z,ZZ8JF,14.625
2018-04-25T08:00:00Z,3S31A,17.46153846
2018-04-25T08:00:00Z,A2FBI,21.46153846
2018-04-25T08:00:00Z,DJN0F,23.13846154
2018-04-25T08:00:00Z,E5P9N,22.7
2018-04-25T08:00:00Z,FRITQ,17.11
2018-04-25T08:00:00Z,H96P6,24.28461538
2018-04-25T08:00:00Z,PG3MI,21.23076923
2018-04-25T08:00:00Z,QJHW4,17.70833333
2018-04-25T08:00:00Z,WT52R,16.03
2018-04-25T08:00:00Z,ZP1FZ,17.69230769
2018-04-25T08:00:00Z,ZZ8JF,12.97692308
2018-04-25T18:30:00Z,GVQXS,149.8708333
2018-04-26T08:00:00Z,3S31A,16.8
2018-04-26T08:00:00Z,A2FBI,22.3
2018-04-26T08:00:00Z,DJN0F,22.85
2018-04-26T08:00:00Z,FRITQ,19.54375
2018-04-26T08:00:00Z,H96P6,20.665
2018-04-26T08:00:00Z,PG3MI,20.95238095
2018-04-26T08:00:00Z,QJHW4,14.9
2018-04-26T08:00:00Z,WT52R,16.86190476
2018-04-26T08:00:00Z,X5DKW,10.88571429
2018-04-26T08:00:00Z,ZP1FZ,18.8047619
2018-04-26T08:00:00Z,ZZ8JF,13.06190476
2018-04-26T18:30:00Z,6EIL6,161
2018-04-26T18:30:00Z,78V83,77
2018-04-26T18:30:00Z,8KNI6,70
2018-04-26T18:30:00Z,A7UCQ,81
2018-04-26T18:30:00Z,AZJ0Z,83
2018-04-26T18:30:00Z,D72OT,86
2018-04-26T18:30:00Z,D7S1G,75
2018-04-26T18:30:00Z,GVQXS,125.4022222
2018-04-26T18:30:00Z,NE7BV,75
2018-04-26T18:30:00Z,P8JA5,95.33333333
2018-04-26T18:30:00Z,S77YN,101.6666667
2018-04-26T18:30:00Z,SZLMT,106
2018-04-26T18:30:00Z,UC74Z,73.5
2018-04-26T18:30:00Z,WZNCR,89
2018-04-26T18:30:00Z,YHOPV,93
2018-04-27T08:00:00Z,3S31A,15.50625
2018-04-27T08:00:00Z,A2FBI,20.5625
2018-04-27T08:00:00Z,DJN0F,24.10625
2018-04-27T08:00:00Z,FRITQ,12.6
2018-04-27T08:00:00Z,H96P6,21.05333333
2018-04-27T08:00:00Z,PG3MI,19.8125
2018-04-27T08:00:00Z,QJHW4,20.5375
2018-04-27T08:00:00Z,WT52R,20.875
2018-04-27T08:00:00Z,X5DKW,23.80666667
2018-04-27T08:00:00Z,ZP1FZ,18.12666667
2018-04-27T08:00:00Z,ZZ8JF,13.675
2018-04-27T18:30:00Z,78V83,72
2018-04-27T18:30:00Z,8KNI6,66.4
2018-04-27T18:30:00Z,90S79,96
2018-04-27T18:30:00Z,AZJ0Z,66
2018-04-27T18:30:00Z,D7S1G,64
2018-04-27T18:30:00Z,GVQXS,89.78837209
2018-04-27T18:30:00Z,P8JA5,82.66666667
2018-04-27T18:30:00Z,S77YN,92
2018-04-27T18:30:00Z,SZLMT,114
2018-04-27T18:30:00Z,UC74Z,59
2018-04-28T08:00:00Z,3S31A,13.44210526
2018-04-28T08:00:00Z,A2FBI,20.84210526
2018-04-28T08:00:00Z,DJN0F,20.72631579
2018-04-28T08:00:00Z,FRITQ,12.17058824
2018-04-28T08:00:00Z,H96P6,18.12631579
2018-04-28T08:00:00Z,PG3MI,16.05263158
2018-04-28T08:00:00Z,QJHW4,11.50526316
2018-04-28T08:00:00Z,WT52R,19.03157895
2018-04-28T08:00:00Z,X5DKW,17.65882353
2018-04-28T08:00:00Z,ZP1FZ,17.63157895
2018-04-28T08:00:00Z,ZZ8JF,14.59473684
2018-04-28T18:30:00Z,78V83,81.25
2018-04-28T18:30:00Z,8KNI6,61.66666667
2018-04-28T18:30:00Z,AZJ0Z,128.3333333
2018-04-28T18:30:00Z,D72OT,112.75
2018-04-28T18:30:00Z,D7S1G,115.8333333
2018-04-28T18:30:00Z,GVQXS,94.76875
2018-04-28T18:30:00Z,NE7BV,148.5
2018-04-28T18:30:00Z,P8JA5,85
2018-04-28T18:30:00Z,S77YN,150.8
2018-04-28T18:30:00Z,SZLMT,110
2018-04-28T18:30:00Z,UC74Z,90.57142857
2018-04-28T18:30:00Z,YHOPV,82.75
2018-04-29T08:00:00Z,3S31A,10.33181818
2018-04-29T08:00:00Z,A2FBI,13.86363636
2018-04-29T08:00:00Z,DJN0F,15.74090909
2018-04-29T08:00:00Z,FRITQ,10.23636364
2018-04-29T08:00:00Z,H96P6,15.40909091
2018-04-29T08:00:00Z,PG3MI,11.59090909
2018-04-29T08:00:00Z,QJHW4,12.37727273
2018-04-29T08:00:00Z,WT52R,17.66363636
2018-04-29T08:00:00Z,X5DKW,14.65454545
2018-04-29T08:00:00Z,ZP1FZ,11.54090909
2018-04-29T08:00:00Z,ZZ8JF,11.25
2018-04-29T18:30:00Z,6EIL6,77.5
2018-04-29T18:30:00Z,78V83,64.33333333
2018-04-29T18:30:00Z,8KNI6,78.75
2018-04-29T18:30:00Z,90S79,75
2018-04-29T18:30:00Z,A7UCQ,55
2018-04-29T18:30:00Z,AZJ0Z,94
2018-04-29T18:30:00Z,D72OT,101.5
2018-04-29T18:30:00Z,D7S1G,74.28571429
2018-04-29T18:30:00Z,GVQXS,72.13918919
2018-04-29T18:30:00Z,NE7BV,140
2018-04-29T18:30:00Z,P8JA5,95.4
2018-04-29T18:30:00Z,S77YN,99.5
2018-04-29T18:30:00Z,SZLMT,112
2018-04-29T18:30:00Z,UC74Z,97.66666667
2018-04-30T08:00:00Z,3S31A,9.709090909
2018-04-30T08:00:00Z,A2FBI,10.3
2018-04-30T08:00:00Z,DJN0F,13.485
2018-04-30T08:00:00Z,FRITQ,10.015
2018-04-30T08:00:00Z,H96P6,15.94761905
2018-04-30T08:00:00Z,PG3MI,11.77272727
2018-04-30T08:00:00Z,QJHW4,12.91
2018-04-30T08:00:00Z,WT52R,13.85454545
2018-04-30T08:00:00Z,X5DKW,13.57727273
2018-04-30T08:00:00Z,ZP1FZ,9.531818182
2018-04-30T08:00:00Z,ZZ8JF,9.577272727
2018-04-30T18:30:00Z,6EIL6,49.16666667
2018-04-30T18:30:00Z,78V83,42.2
2018-04-30T18:30:00Z,8KNI6,44.23076923
2018-04-30T18:30:00Z,90S79,48
2018-04-30T18:30:00Z,AZJ0Z,118
2018-04-30T18:30:00Z,D72OT,55.81818182
2018-04-30T18:30:00Z,D7S1G,53
2018-04-30T18:30:00Z,GVQXS,56.27553191
2018-04-30T18:30:00Z,HM74A,44.5
2018-04-30T18:30:00Z,NE7BV,47
2018-04-30T18:30:00Z,P8JA5,45.25
2018-04-30T18:30:00Z,S77YN,54.77777778
2018-04-30T18:30:00Z,SZLMT,88.625
2018-04-30T18:30:00Z,UC74Z,44.4375
2018-04-30T18:30:00Z,WZNCR,39.33333333
2018-04-30T18:30:00Z,YHOPV,58
2018-05-01T08:00:00Z,3S31A,9.833333333
2018-05-01T08:00:00Z,A2FBI,10.71428571
2018-05-01T08:00:00Z,DJN0F,11.34736842
2018-05-01T08:00:00Z,FRITQ,12.06190476
2018-05-01T08:00:00Z,H96P6,18.45238095
2018-05-01T08:00:00Z,PG3MI,13.04545455
2018-05-01T08:00:00Z,QJHW4,13.33
2018-05-01T08:00:00Z,WT52R,11.85909091
2018-05-01T08:00:00Z,X5DKW,11.91428571
2018-05-01T08:00:00Z,ZP1FZ,8.785714286
2018-05-01T08:00:00Z,ZZ8JF,8.005
2018-05-01T18:30:00Z,6EIL6,52
2018-05-01T18:30:00Z,78V83,42.375
2018-05-01T18:30:00Z,8KNI6,42.625
2018-05-01T18:30:00Z,90S79,48
2018-05-01T18:30:00Z,AZJ0Z,56.22222222
2018-05-01T18:30:00Z,D72OT,47.42857143
2018-05-01T18:30:00Z,D7S1G,44.57142857
2018-05-01T18:30:00Z,GVQXS,68.14302326
2018-05-01T18:30:00Z,NE7BV,99.5
2018-05-01T18:30:00Z,P8JA5,44.13636364
2018-05-01T18:30:00Z,S77YN,52.54545455
2018-05-01T18:30:00Z,SZLMT,76
